Feature ID	Taxon	Confidence
5df582c6568ed6ed2c6f5ee2d4e9b1d2	d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Peptostreptococcaceae	0.9999919730535933
f38c1949a4991b2039d452231389803e	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae	0.9986757840672824
bcec22f8eb64b7a811ba07e6ea8b2bbd	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Hyphomicrobium;s__	0.812973596007056
f9608988e0406a45a8d054a6ed04a7c0	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriae;f__Acidobacteriae;g__Paludibaculum;s__	0.7534025363688379
99ea9184a7fa8f264a93fc540b090b1d	d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae	0.9992347598525579
80f6e873d42c54119c5fd6365260f8bb	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingopyxis;s__	0.9970780025110044
96aaacc8d11d3278bee7410f32c6446c	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Beijerinckiaceae;s__	0.7604656082320669
eb858c5ea5e44eeec5840be934f4d1e5	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae	0.999921016150674
fc6860b8c7932f62456fe80d048c69ac	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae	0.8584875502138462
bef9700523188c592082758ecf13dfa0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria	0.9372064090812924
f10cf778f39d2a6f0ac077c82cb54b04	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae	0.9122082416045338
b28a9688103f367bcc9f2f2677321c75	d__Bacteria;p__Firmicutes;c__Clostridia	0.9989221962639858
9bed370c4d10388fa98a2fd619d80038	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerosporobacter;s__	0.7892566498527622
9333240d9aacb917d2269f3e88b8aeab	d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_sensu_stricto_1;s__	0.8783001986400357
f3a6e4079f711ef1f2d419cc33ca2c81	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.97914015529727
230e298c30937eb770b5b22a5f6bf365	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae	0.8512897428225805
e947a1347c10362462daeb5f6dacba7f	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Pseudaminobacter;s__	0.7650054183765151
dd6d69bf6e93307a0ce238661cf48841	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae	0.9856527818628374
294d90fb534ad44cdaae0acd5e2555c7	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria	0.8918171503554566
72e72bb8af0d06956ae8917f41c56b22	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae	0.9970076152552534
62e5fdced8f2b0504e73094f0faadf1a	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Hyphomicrobium;s__	0.8764334536756362
e647b526419fa9d79e85146cd1c7d469	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Hyphomicrobium;s__	0.9092426020772458
6849515056d746ed09d0bc82d42bb8e4	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae	0.9999940664779898
c996c06522d7eb459ef3b44ea2b447da	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Rhodovulum;s__	0.7875381572715671
13961dc7e2e9a99d98f5f549a89b5119	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingopyxis;s__	0.9025147746067091
e09493cbe201119c760fb1a3babc1b32	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Hyphomonadaceae	0.7032019066156137
9bb8673f93632d44cd6b24ea52ae2ba2	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae	0.9998716075642008
9cbaecf0e2e56baa25d9da2a5f53dfbb	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales	0.9227669269527378
c97d163ff27107c0036d2aa69564b276	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__Roseomonas;s__	0.9708392819010357
5a1d63aeb3c83f272ec208396087fdf7	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria	0.917296932944488
